nombre_entidad,nit_entidad,nivel,orden,numero_de_resolucion,documento_contratista,nombre_contratista,numero_de_contrato,valor_sancion,fecha_de_publicacion,ruta_de_proceso,cod_depto,cod_mpio,dpto,nom_mpio
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 63683 DE 2015,79398808,FERNANDO HERNANDEZ ALEMAN,IDU-1453-2014,3375000,2015-11-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3493,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,20144351115366 de 2014,9004860372,CONSULTORIA INSAMI DE COLOMBIA Y ASOCIADOS SAS,IDU-568-2014,41363937,2014-12-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1593,11,11001,BOGOTA,BOGOTA
SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO (SUPERINDUSTRIA),800176089,NACIONAL,NACIONAL CENTRALIZADO,51767 DE 2016,80038515,FABIAN ERNANDO MORALES GRAJALES,164 DE 2015,1744800,2016-08-04T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4053,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,097-2017,9002581230,EAR INGENIEROS LTDA,3640-2013,135676566,2017-03-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5317,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE TURISMO,NO DEFINIDO,TERRITORIAL,NACIONAL DESCENTRALIZADO,250-18-11-2014,1026565247,LIZETH TATIANA HERNANDEZMATEUS,83-2014,476100,2014-11-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1484,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IED. ANTONIO GARCIA,NO DEFINIDO,TERRITORIAL,NACIONAL DESCENTRALIZADO,CMC-CAG-2014-002,79285823,AUGUSTO RIVERA HERNANDEZ,002,0,2014-01-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=768,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 9294 de 2016,9002589132,COLOMBO HISPANICA LTDA,IDU-69-2008,269543933,2016-10-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4435,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - CAJA DE VIVIENDA POPULAR,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,3167,9008018316,CONSORCIO SAN JUAN,CVP-CTO-459-2014,60306252,2016-06-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4013,11,11001,BOGOTA,BOGOTA
AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION No 627 DE 2019 Y SUS ANEXOS,9008034321,UNION TEMPORAL PROCESOS TCH 2015,CONTRATO NO 382-2014,174085581,2019-05-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9680,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE PARTICIPACION Y ACCION COMUNAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 427 DE 2016,51840613,MARTHA CECILIA DELGADO OROZCO,156 DE 2015,1505000,2016-12-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4839,11,11001,BOGOTA,BOGOTA
AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO (ANDJE),900507741,NACIONAL,NACIONAL CENTRALIZADO,153-2014,39688917,KARIN IRINA KUHFELDT SALAZAR,255-2013,8589700,2014-06-19T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2470,11,11001,BOGOTA,BOGOTA
AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION No 1023 DE 2019 Y SUS ANEXOS,9002432795,SOCIEDAD PORTUARIA PUERTO HONDO SA,004-2011,26117546,2019-07-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9679,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resol 4669 de 2016,9007835993,CONSORCIO MALLA VIAL 017,IDU-1686-2014,25751504,2016-03-19T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3415,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 063 DE 2013,900508866,TOTAL CONCIERTOS SAS,IDRD-CAE-2030-2012,440554264,2013-02-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=263,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE DESARROLLO ECONOMICO,NO DEFINIDO,TERRITORIAL,NACIONAL DESCENTRALIZADO,RESOLUCION 167 DE 2012,860015715,ACOPI REGIONAL BOGOTA-CUNDINAMARCA,246-2011,33876470,2012-04-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1463,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 32152 de Mayo 12 de 2015,9006863748,CONSORCIO PV AVENIDA JIMENEZ,IDU-2172-2013,112115589,2015-05-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2164,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,CONSTANCIA EJECUTORIA RESOL. 444 DE 2015,9003070161,CONSORCIO CALLE 134,IDU-20-2009,1324414413,2015-09-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2659,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 088 DE 2017,830120684,EDITORES CONARTE SAS,341-2016,2388672,2017-03-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5241,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 5319 de 2016,9007662331,CONSORCIO ESPACIOS URBANOS 009,IDU-1275-2014,282643280,2016-05-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4776,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE DESARROLLO ECONOMICO,NO DEFINIDO,TERRITORIAL,NACIONAL DESCENTRALIZADO,RESOLUCIONES 476 Y 483 DE 2015,8002009684,COMERCIAL MCL SAS,149-2014,48722224,2015-09-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2652,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - TRANSMILENIO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,250,900398793,EGOBUS SAS,CTO12-10,0,2016-04-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3478,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,585-2016,900555275,SOCIEDAD P V C SAS,2030-2014,561936180,2017-09-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6255,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION NO 465 DE 2017,9003832036,CGR DOÑA JUANA SA ESP,344-2010,110657550,2017-08-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6020,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - ALCALDÍA LOCAL RAFAEL URIBE URIBE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 004-2014,80099975,OSMAN RODRIGO DIAZ BUSTOS,CCI-154-2010,1080000,2014-01-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1583,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - DEFENSORIA DEL ESPACIO PUBLICO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,405,9008733202,UNION TEMPORAL DADEP 2015,110-00129-270-0-2015,65897850,2015-12-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3182,11,11001,BOGOTA,BOGOTA
UNIDAD DE GESTIÓN PENSIONAL Y PARAFISCALES (UGPP),900373913,NACIONAL,NACIONAL DESCENTRALIZADO,2236,9004476339,INDIMACOL SAS,02.009-2016,105000,2016-11-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4538,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,6343,900369406,CONSULTORIA LEGAL MENDEZ SANJUAN SA,2219-20136,22592000,2016-12-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4848,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Constancia Ejecutoria,9007662331,CONSORCIO ESPACIOS URBANOS 009,IDU-1275-2014,282643280,2016-12-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4780,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - JARDÍN BOTÁNICO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,308-2014,52742943,AMANDA PINZON,JBB-CTO-795-2014,735750,2014-11-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2680,11,11001,BOGOTA,BOGOTA
SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS (SSPD),800250984,NACIONAL,NACIONAL DESCENTRALIZADO,20175270060425,7450316,CHAVEZ BRUGES CHARLES DAVID,559-16,2200000,2017-04-19T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5477,11,11001,BOGOTA,BOGOTA
AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES (ANLA),900467239,NACIONAL,NACIONAL CENTRALIZADO,1313 DEL 31 DE OCTUBRE DE 2014,18005618,HECTOR NEYIB GACHA HOWARD,285 DE 2014,2415600,2014-10-31T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1468,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA (DAPRE),899999083,NACIONAL,NACIONAL CENTRALIZADO,0233,900699012,SOLUCIONES H&S SAS,008/17,141134,2017-04-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5420,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE HACIENDA DISTRITAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,DGC-000380,900595845,BOBINADOS Y SUMINISTROS SAS,160230-0-2016,6000000,2017-06-01T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5858,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCIÓN 000390,9002581230,EAR INGENIEROS LTDA,CTO 3361-2013,149160426,2017-07-13T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5875,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - TRANSMILENIO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,068,900381770,PARTNER M&M GRAFICOS SAS,CTO375-15,2300000,2016-02-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3142,11,11001,BOGOTA,BOGOTA
AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO (ANDJE),900507741,NACIONAL,NACIONAL CENTRALIZADO,214-2014,39688917,KARIN IRINA KUHFELDT SALAZAR,255-2013,8589700,2014-08-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1181,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,Resolucion N° 37 de 2017,52980544,DIANA CATALINA RODRIGUEZ GARZON,cto 142 - 2017,1298120,2017-04-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5677,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 44374 de 2015,9007662331,CONSORCIO ESPACIOS URBANOS 009,IDU-1275-2014,145271808,2015-06-19T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2309,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IED. ANTONIO GARCIA,NO DEFINIDO,TERRITORIAL,NACIONAL DESCENTRALIZADO,CMC-CAG-2014-005,21236185,FAISOLY DURAN DE ALVAREZ,005,0,2014-01-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=772,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,0144-2016,53054515,ALBA MILENA SUANCHA RODRIGUEZ,833-2016,395646,2016-08-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4116,11,11001,BOGOTA,BOGOTA
MINISTERIO DE TRANSPORTE (MINTRANSPORTE),899999055,NACIONAL,NACIONAL CENTRALIZADO,Resolucion 3238 / 11-Sep-2015 y Res 5861 / 22Dic15,800250721,SOCIEDAD MICROHARD SAS,SASI-AI-052-2015,29717324,2015-09-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3373,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IED. HELADIA MEJIA,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,09,80364201,OMAR DE JESUS GONZALEZ TALERO,19,980000,2014-01-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1020,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,8128 Constancia Ejecutoria,8300104877,PABLO EMILIO BOCAREJO INGENIEROS CONSULTORES & CIA,IDU-43-2012,22450148,2015-03-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1926,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - CAJA DE VIVIENDA POPULAR,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 3129,9008574805,UNION TEMPORAL VIVIENDA POPULAR,CVP-CTO-539-2015,13102781,2016-06-17T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3714,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE INTEGRACIÓN SOCIAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,0321-2017,1023906938,TANIA SELENE PULIDO RODRIGUEZ,521-2016,133120,2017-02-22T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5276,11,11001,BOGOTA,BOGOTA
DIRECCIÓN NACIONAL DE ESTUPEFACIENTES (DNE),800101599,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION 338 DE 2014,8000999501,COLSIN SAS - COMPAÑIA COLOMBIANA DE INFORMATICA Y,046-2013,12064000,2014-04-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=605,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,resolucion - 101,51909183,SANDRA LILIANA PAEZ MONTAÑA,784-2017,404184,2017-08-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5981,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - TRANSMILENIO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,251,900398793,EGOBUS SAS,CTO13-10,0,2016-04-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3479,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Constancia Ejecutoria IDU-1654-2014,9007789885,CONSORCIO LA SIRENA 2014,IDU-1654-2014,2160736238,2016-09-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4277,11,11001,BOGOTA,BOGOTA
SUPERINTENDENCIA DE NOTARIADO Y REGISTRO (SUPERNOTARIADO),899999007,NACIONAL,NACIONAL CENTRALIZADO,8318,860593414,HECTOR EMILIO MEDINA SALGADO - PC ONLINE,368 DE 2010,1560000,2012-09-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1723,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 010006 de 2016,19229812,ALVARO NIÑO CORTES,IDU-1333-2015,396377276,2016-11-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4536,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - JARDÍN BOTÁNICO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,049-2014,1031144672,ALBERTO MARIO  MORALES  RIOS,JBB-CTO-768-2013,1855350,2014-03-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2678,11,11001,BOGOTA,BOGOTA
DIRECCIÓN NACIONAL DE ESTUPEFACIENTES (DNE),800101599,NACIONAL,NACIONAL DESCENTRALIZADO,0372 de 2014,900024808,MAQUINAS PROCESOS Y LOGISTICA MP&L SAS,032 de 2013,34892800,2014-05-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=877,11,11001,BOGOTA,BOGOTA
DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),800140603,NACIONAL,NACIONAL CENTRALIZADO,0142,830092625,CLASS GROUP LTDA,03-2-10097-13,7858816,2014-06-03T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=797,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 26985 de 2015,8600030638,COMPAÑIA DE TRABAJOS URBANOS SA,IDU-64-2012,0,2015-04-16T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2049,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION NUMERO 003163 DE 2017,9000588698,IO INGENIERIA LTDA,IDU-1809-2014,29724991,2017-06-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=5795,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 202 de Enero de 2015,79276624,OMAR ZAMBRANO PINZON,IDU-857-2013,3780000,2015-01-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2123,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 387 DE 2014,900121652,CONSORCIO FAWCETT Y CIA LTDA,IDRD-CTO-411-2006,9860010,2014-07-01T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=879,11,11001,BOGOTA,BOGOTA
ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL (ITC),860523694,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION 463-2013,88160225,SADY ALBERTO SANCHEZ HERNANDEZ,CONTRATO 014-2013,1980000,2013-11-21T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1201,11,11001,BOGOTA,BOGOTA
SUPERINTENDENCIA NACIONAL DE SALUD (SUPERSALUD),860062187,NACIONAL,NACIONAL DESCENTRALIZADO,2863,9008735825,CONSORCIO AUDIESPECIALES 2015,106 DE 2015,16399152,2015-12-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3014,11,11001,BOGOTA,BOGOTA
SUPERINTENDENCIA DE SOCIEDADES (SUPERSOCIEDADES),899999086,NACIONAL,NACIONAL CENTRALIZADO,117-002943 DE 2015,9008406047,DALFRE INGENIEROS CONSULTORES LTDA,066 DE 2015,1969500,2015-09-02T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2590,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - CAJA DE VIVIENDA POPULAR,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 0082-2015,900684147,CONSORCIO CVP G2,CVP-CTO-582-2015,197534,2015-01-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2105,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - TRANSMILENIO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,238,900398793,EGOBUS SAS,CTO12-10,0,2016-04-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3457,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - JARDÍN BOTÁNICO,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,002-2015,1059902538,JESUS HERNAN IBARRA ARBOLEDA,JBB-CTO-597-2014,812400,2015-01-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2677,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,0047,900400391,FAGAR SERVICIOS 97 SL SUCURSAL COLOMBIA,2684-2013,2794856377,2015-03-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2007,11,11001,BOGOTA,BOGOTA
AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES (ANLA),900467239,NACIONAL,NACIONAL CENTRALIZADO,1293 DEL 29 DE OCTUBRE DE 2014,18005618,HECTOR NEYIB GACHA HOWARD,281 DE 2013,878400,2014-10-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1465,11,11001,BOGOTA,BOGOTA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,RESOLUCIÓN No. 1191 - 25 DE ABRIL - 2016,830017343,REFRIPLAST LTDA,11-1297-2016,2689500,2016-04-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3676,11,11001,BOGOTA,BOGOTA
DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),800140603,NACIONAL,NACIONAL CENTRALIZADO,010,9001290372,GRUPO EMRPESARIAL FARMAQ SAS,54-6-10161-16,5881054,2017-05-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6037,11,11001,BOGOTA,BOGOTA
EJÉRCITO NACIONAL,NO DEFINIDO,NACIONAL,NACIONAL CENTRALIZADO,222-JEAVE-2012,9002515990,STAIR CARGO INC,222-JEAVE-2012,52754627,2014-02-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=630,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCIÓN 444 DE 2015,9003070161,CONSORCIO CALLE 134,IDU-20-2009,1324414413,2015-01-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2658,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - SECRETARÍA DE HACIENDA DISTRITAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,DGC-000001 del 5 de enero de 2015,230802,AUGUSTO MENDIVELSO OJEDA,130161-0-2013,4700000,2015-01-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2229,11,11001,BOGOTA,BOGOTA
DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA (DAPRE),899999083,NACIONAL,NACIONAL CENTRALIZADO,Resolucion 1003,9003050725,FUNDACION ARBOLES PARA LA VIDA,111-16,15548596,2016-12-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4917,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - IDU,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,RESOLUCION 7855 DE 2016,8300054440,CIVILTEC INGENIEROS LTDA,IDU-1856-2013,0,2016-08-02T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=3937,11,11001,BOGOTA,BOGOTA
BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,NO DEFINIDO,TERRITORIAL,DISTRITO CAPITAL,Resolución 021 de 2016,1022338500,ANDERSON ENRIQUE FARFAN PULGA,123 de 2016,135320,2016-09-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4195,11,11001,BOGOTA,BOGOTA
